"Gene";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"2040";"ENSMUSG00000019087";10462.6009719064;-0.0395133576802102;0.0746326103729345;0.59650147875437;0.93278490560341
"2041";"ENSMUSG00000019088";38.2981154892781;0.198336571590772;0.343415903989262;0.563574429725898;0.923140310752115
"2042";"ENSMUSG00000019102";14.3211171467068;-0.0396390823640925;0.445089437322276;0.929035267237064;0.993310779230785
"2043";"ENSMUSG00000019122";55.3292560326995;0.403743924254212;0.38771401017136;0.297715604333362;0.781314103201113
"2044";"ENSMUSG00000019124";9322.14117723322;0.181603019277533;0.097501618241784;0.0625236112980098;0.39453546157679
"2045";"ENSMUSG00000019132";6568.70604754814;0.0130316071713692;0.0820371688878287;0.873787026807296;0.988520754202286
"2046";"ENSMUSG00000019139";615.599196041339;0.00278215252213213;0.186783223277405;0.988115878805992;0.998825876142767
"2047";"ENSMUSG00000019143";598.06121989299;0.110188768524146;0.124321746663194;0.375445469933441;0.838688506030809
"2048";"ENSMUSG00000019146";1874.05830266595;0.219521459139886;0.0707752443589202;0.00192432281070673;0.053393868367964
"2049";"ENSMUSG00000019158";213.722305717109;-0.0557523290522338;0.236489203295363;0.813626670846068;0.980534485599385
"2050";"ENSMUSG00000019173";3287.32299711617;0.0748442435118416;0.134032125044225;0.576567682437635;0.927560730817821
"2051";"ENSMUSG00000019178";14.2867848779953;-0.415212568483407;0.361897008293646;0.251248371716203;0.739119517935804
"2052";"ENSMUSG00000019179";6471.07121063891;0.108081560716182;0.100585110947079;0.282585912469957;0.769288776246448
"2053";"ENSMUSG00000019188";1510.67375771879;-0.178911213026384;0.0943336167344622;0.0578834452077699;0.380736719866261
"2054";"ENSMUSG00000019189";3228.60491703347;0.132477391954642;0.0868508213181062;0.127173281917259;0.560188563602374
"2055";"ENSMUSG00000019194";4967.18770562933;0.126575820461831;0.0840100094655301;0.131893862241851;0.572497714919086
"2056";"ENSMUSG00000019210";8139.94278864948;0.116446206791198;0.0732697650816102;0.111997085626757;0.527384772704299
"2057";"ENSMUSG00000019214";33.4419471956427;-0.341559777759554;0.340611630922144;0.315965254571708;0.796943487607974
"2058";"ENSMUSG00000019230";122.742145682797;-1.30867393046657;0.465921576893384;0.00497287140575571;0.0934665305158972
"2059";"ENSMUSG00000019232";1730.25917045317;0.129558566093861;0.193952711355908;0.50413966498743;0.900998080434118
"2060";"ENSMUSG00000019235";678.628155731758;-0.0240707415448561;0.175880643612186;0.891142730022807;0.989031108825595
"2061";"ENSMUSG00000019254";1770.24240171843;0.104547260793004;0.0762276150139939;0.170214702148204;0.637284636608588
"2062";"ENSMUSG00000019256";298.531467311024;-0.151084168210264;0.133192915657739;0.256657886823989;0.745974266028156
"2063";"ENSMUSG00000019261";613.87159596187;0.0377737609781687;0.288290452719586;0.895754146651798;0.989069492072855
"2064";"ENSMUSG00000019278";13.4823818826381;-1.58460292349395;0.990895584069361;0.109784530792723;0.521305586780716
"2065";"ENSMUSG00000019295";717.602352480699;-0.110487032732972;0.0743352360792352;0.1371906414299;0.582010410681729
"2066";"ENSMUSG00000019297";261.076436193882;-0.154827360221254;0.164052347191552;0.345288201995729;0.81901446100326
"2067";"ENSMUSG00000019301";3.83738660303328;0.73144438551548;0.717760786625133;0.308172446592711;NA
"2068";"ENSMUSG00000019302";12491.9205835623;0.10858647938097;0.0778307356052276;0.162967014012905;0.623855130745167
"2069";"ENSMUSG00000019303";59.5665851618426;-0.0108957795182115;0.180095393712743;0.951757379595333;0.994533605366349
"2070";"ENSMUSG00000019312";70.5107396173476;0.536261502106055;0.299337240881281;0.0732137185574049;0.429389889171456
"2071";"ENSMUSG00000019320";45.8864814556077;0.271127646386733;0.605392144579193;0.654258147814156;0.951963822212166
"2072";"ENSMUSG00000019326";28.4566462958758;-0.36110735972762;0.293897233933937;0.219189630039844;0.705117129112956
"2073";"ENSMUSG00000019338";939.482214579159;0.377495618473889;0.132011255663652;0.00424213836791592;0.0852343916666309
"2074";"ENSMUSG00000019359";234.178637300461;-0.428887279597459;0.141703623416144;0.00247280052310352;0.0609031319847518
"2075";"ENSMUSG00000019362";683.4821280694;-0.132755842222037;0.136043254855162;0.32914597272342;0.808769941129901
"2076";"ENSMUSG00000019368";25.2003297047449;-0.0239258878075458;0.458443435129808;0.95837777900909;0.994533605366349
"2077";"ENSMUSG00000019370";25285.4329644749;0.0328290042454495;0.0845258441494782;0.697727341538507;0.960025146184284
"2078";"ENSMUSG00000019373";1917.08140634393;0.00791677806479495;0.0553214617088656;0.886207252063187;0.989024585090748
"2079";"ENSMUSG00000019428";4907.99949258766;0.0191777694796127;0.220929283756303;0.930826502398618;0.993909367719794
"2080";"ENSMUSG00000019429";1.90460853029983;1.42998891030866;1.05161499566082;0.173892367818965;NA
"2081";"ENSMUSG00000019432";3114.0535903795;-0.00929928416805405;0.0711413313504071;0.896000265021999;0.989069492072855
"2082";"ENSMUSG00000019433";729.597736836016;0.0319809054629448;0.132787038226786;0.809676352804717;0.979611185510109
"2083";"ENSMUSG00000019437";457.094534863088;0.00277348936647467;0.116483347875664;0.98100402066352;0.998453795991292
"2084";"ENSMUSG00000019461";197.104631446078;-0.0908316243904799;0.162226256325465;0.575542840690488;0.927370037548747
"2085";"ENSMUSG00000019464";32.8410709998923;0.0279272571612602;0.2663884003725;0.916505458561319;0.991850143347115
"2086";"ENSMUSG00000019467";2217.48542808125;-0.23027998761867;0.154105020316037;0.135095774379606;0.578172144935446
"2087";"ENSMUSG00000019470";840.69916822865;-0.0239861790767405;0.0985567195767682;0.807715400387601;0.979606217689285
"2088";"ENSMUSG00000019471";2414.03365291542;-0.105135312254765;0.0806677206219802;0.192467826143202;0.669233962832972
"2089";"ENSMUSG00000019478";1019.28607169696;-0.00365118512890007;0.0723113613429965;0.959729884962607;0.994533605366349
"2090";"ENSMUSG00000019487";113.277168750717;-0.727115389483107;0.252249542340361;0.00394502934558279;0.0811972237137791
"2091";"ENSMUSG00000019489";0.907163956367001;0.204613224650228;1.60804110594617;0.898747457545368;NA
"2092";"ENSMUSG00000019494";2431.35878358773;0.0396251822126211;0.0469748495910241;0.398926295293605;0.851445486558081
"2093";"ENSMUSG00000019505";36252.0983687574;-0.00398531852631275;0.126809896337516;0.974928606948679;0.997667851747129
"2094";"ENSMUSG00000019518";519.156334856;-0.0243422977724851;0.127603420720991;0.848709519331223;0.985923111889037
"2095";"ENSMUSG00000019528";963.152261543683;-0.133527002311074;0.0904700549809449;0.139964067642793;0.588023452367997
"2096";"ENSMUSG00000019539";70.8457797838529;-1.04223341798323;0.370743409573353;0.00493572831858994;0.0932682454685272
"2097";"ENSMUSG00000019558";2841.71860999061;0.0734101356386214;0.0976839010299258;0.452347588206686;0.87592395172178
"2098";"ENSMUSG00000019564";149.621493949942;-0.0396091163336002;0.15977039074023;0.804201917651388;0.978429756424653
"2099";"ENSMUSG00000019577";432.541208061956;-0.388124730086747;0.183333054747255;0.0342558421962331;0.279920991963254
"2100";"ENSMUSG00000019578";1411.28320021091;-0.0241561057655786;0.146096967480709;0.868674043076723;0.988520754202286
"2101";"ENSMUSG00000019579";681.310918898049;0.059797904515054;0.130053964865546;0.645664797956047;0.949307182823618
"2102";"ENSMUSG00000019590";2264.49251965879;-0.173217639464275;0.0988100401774197;0.0795956856476095;0.448374540159486
"2103";"ENSMUSG00000019647";1323.50978563068;-0.025494209548396;0.194237775056728;0.89557550107128;0.989069492072855
"2104";"ENSMUSG00000019659";431.467698742416;0.0983956812520144;0.147418811079179;0.504480423852855;0.901282791554355
"2105";"ENSMUSG00000019689";205.660655204063;-0.0655936609777285;0.156666873609206;0.675448267763179;0.956536941078976
"2106";"ENSMUSG00000019699";5643.83601948837;-0.00766510972480829;0.0713506853037156;0.914448905194713;0.99157655215771
"2107";"ENSMUSG00000019710";947.054003330168;-0.0174152387362887;0.101890904609922;0.864286320594343;0.988520754202286
"2108";"ENSMUSG00000019715";1446.37615548491;0.0445633984825194;0.14745460449639;0.762486075605998;0.970902702126991
"2109";"ENSMUSG00000019718";46.3044642494663;0.155883348018739;0.19849218027541;0.432255728245636;0.864906030410254
"2110";"ENSMUSG00000019726";3181.02106563046;0.0966096766929702;0.270657680669248;0.721133614349688;0.965650444670382
"2111";"ENSMUSG00000019731";2394.84332043305;0.180662711822824;0.0593215271453498;0.00232306788881021;0.0589624364097776
"2112";"ENSMUSG00000019732";55.3720279694245;-0.180882548346188;0.235648048078309;0.442727115389035;0.87170078515007
"2113";"ENSMUSG00000019734";73.0604167505912;-0.191343579233121;0.254988372362503;0.453013111678421;0.875983559775268
"2114";"ENSMUSG00000019737";36.2640529955216;-0.223644525072105;0.326408450115326;0.493238107306638;0.895227282969897
"2115";"ENSMUSG00000019738";221.887328575358;0.0452976810062868;0.173215932377639;0.793699316643228;0.976175565763477
"2116";"ENSMUSG00000019756";242.530494026672;0.0674868402352042;0.137798565509471;0.624310852950613;0.943948535725292
"2117";"ENSMUSG00000019761";203.514522506076;0.656552305255544;0.202122222711603;0.00116099440093833;0.0399199957154013
"2118";"ENSMUSG00000019762";11.3119647689885;-1.00918698318871;0.561909262736281;0.0724950980142408;0.427175416255957
"2119";"ENSMUSG00000019763";673.841032348644;0.105750395660155;0.103976669159781;0.309125415661592;0.792336784672224
"2120";"ENSMUSG00000019767";31.6627954587659;-1.76385266729316;0.699441406816929;0.0116755440073474;0.154173448578949
"2121";"ENSMUSG00000019768";259.868391240024;-0.650623122687088;0.293920512285188;0.0268561488125052;0.247217546234168
"2122";"ENSMUSG00000019772";344.088441989657;-0.330541922946596;0.253514164142955;0.192288120752427;0.668775185544338
"2123";"ENSMUSG00000019773";36.2722023881274;0.69270802975437;0.502038997556614;0.167651532521991;0.632516625280902
"2124";"ENSMUSG00000019774";215.399722497222;-0.119185253615335;0.14706291372956;0.417688954295775;0.859485520955826
"2125";"ENSMUSG00000019775";5042.87353182497;0.0242170796496658;0.125007657194184;0.846391395523318;0.985923111889037
"2126";"ENSMUSG00000019777";2203.17852040742;0.0947100779620634;0.0995149235318421;0.341240354713625;0.815419769252368
"2127";"ENSMUSG00000019779";19.452629808532;-0.870148763946895;0.364957460894412;0.0171141070856683;0.192103987403341
"2128";"ENSMUSG00000019782";768.54346653695;-0.0784781666804109;0.0936655679399729;0.402112131169529;0.852930105881602
"2129";"ENSMUSG00000019785";839.544858035239;0.00204644325724115;0.0901894398716841;0.981897155806036;0.998453795991292
"2130";"ENSMUSG00000019787";24.7909271293834;0.962370410570035;0.556514500429779;0.0837586679932635;0.456380303526684
"2131";"ENSMUSG00000019789";154.019270213137;-0.476516849711486;0.188079394703951;0.0112899414376678;0.151203771548787
"2132";"ENSMUSG00000019790";4156.134366317;0.141047974713246;0.133725150369495;0.291534982804434;0.776464547840527
"2133";"ENSMUSG00000019791";288.824547374425;0.0767649625704477;0.120031020989072;0.522469948498381;0.910685587622899
"2134";"ENSMUSG00000019792";166.040280149917;0.175905535094413;0.161909082608835;0.277281555791228;0.765348694049472
"2135";"ENSMUSG00000019794";128.868234713451;-0.0502166021674225;0.140900105532726;0.721542068024864;0.965650444670382
"2136";"ENSMUSG00000019795";2275.44348795471;0.0706329201288831;0.0438999335306259;0.107626667034257;0.516679493664063
"2137";"ENSMUSG00000019796";2542.91984531837;0.0378421113172104;0.0769812642273262;0.623019394508206;0.943517145416964
"2138";"ENSMUSG00000019797";390.64281059721;0.127471023171408;0.0899023030928017;0.156224679713337;0.614525792609484
"2139";"ENSMUSG00000019802";3108.61603668945;-0.0228016706672387;0.116347597734401;0.844626705018894;0.98591319305141
"2140";"ENSMUSG00000019803";404.838351508808;0.166046834688624;0.116283332202176;0.15330612562622;0.610855764367505
"2141";"ENSMUSG00000019804";3363.699293377;0.0932733282492939;0.0530808441994007;0.0788847883656059;0.446255874554842
"2142";"ENSMUSG00000019806";1232.14284058491;-0.0937848460846928;0.081351826893747;0.248980069873137;0.736318963593942
"2143";"ENSMUSG00000019808";110.884458510442;0.284485147543128;0.122498134862453;0.0202133928071544;0.21199883747982
"2144";"ENSMUSG00000019809";730.346259315697;0.12790702426193;0.0968717478966747;0.186709880181992;0.663185023064901
"2145";"ENSMUSG00000019810";1373.3537898798;-0.081925213523626;0.0686463736630102;0.232697751113988;0.719807331722506
"2146";"ENSMUSG00000019813";141.409674092418;0.151405830446249;0.161847605445495;0.349538972562419;0.821871201777229
"2147";"ENSMUSG00000019814";421.862608972433;-0.0352249327503397;0.125468306669194;0.778903955410899;0.974429500073384
"2148";"ENSMUSG00000019815";0;NA;NA;NA;NA
"2149";"ENSMUSG00000019817";1281.12090383201;-0.617164004679456;0.166465739794466;0.00020935376757583;0.0168404938908704
"2150";"ENSMUSG00000019818";2698.2353788871;-0.109700266300141;0.092941639196053;0.237875572848584;0.724237620136667
"2151";"ENSMUSG00000019820";3090.82061900762;0.365355317287022;0.139672978143605;0.00890210323720269;0.132857261589435
"2152";"ENSMUSG00000019822";282.017422360714;-0.434528792461966;0.162244085815979;0.00740099049116657;0.119897104786642
"2153";"ENSMUSG00000019823";170.975568688794;-0.0881988094669665;0.1685242224896;0.600723868486556;0.934637011603251
"2154";"ENSMUSG00000019826";349.330538651211;-0.08708326685373;0.0897385360146825;0.331841643508126;0.809671725581197
"2155";"ENSMUSG00000019828";2558.24490667942;0.189260478617681;0.130736048727771;0.147714023303412;0.600304313475927
"2156";"ENSMUSG00000019831";6373.01866702595;-0.0133711034437598;0.108298844566595;0.901738986133001;0.990267410277662
"2157";"ENSMUSG00000019832";38.800499927801;0.014465562021045;0.203623112416027;0.943365232139873;0.994221895610449
"2158";"ENSMUSG00000019834";0;NA;NA;NA;NA
"2159";"ENSMUSG00000019836";1.39861166174795;1.09466454446383;2.00326940601694;0.584764203296851;NA
"2160";"ENSMUSG00000019837";631.797394691992;0.0411059753323279;0.0928728856943258;0.658051687563654;0.953323008852731
"2161";"ENSMUSG00000019838";62.2014551991666;-0.257457931814324;0.301924759835602;0.393813401858698;0.848743149941956
"2162";"ENSMUSG00000019841";2050.94312418487;-0.0708668640738034;0.070207384397664;0.312786045947806;0.79507449365815
"2163";"ENSMUSG00000019842";172.215788486491;-0.214411356413157;0.14196854429501;0.13097360376682;0.569631229081091
"2164";"ENSMUSG00000019843";3331.49516536691;0.0299453650926935;0.0868227253752545;0.73016775720289;0.966648588923637
"2165";"ENSMUSG00000019845";90.9534279730273;0.113081823177773;0.221686094757652;0.609982207104597;0.93891535630396
"2166";"ENSMUSG00000019846";164.753322964343;0.481419831939222;0.170458615086876;0.00473895919742982;0.0915224542798781
"2167";"ENSMUSG00000019848";55.5176935404888;-0.821935409161417;0.430588541505043;0.0562795052423705;0.375253765752931
"2168";"ENSMUSG00000019849";1029.77766380516;-0.00957947837182991;0.0781842862248073;0.902483767603735;0.990484124965521
"2169";"ENSMUSG00000019850";188.434598686165;-0.0211006278907992;0.183914232394663;0.908658496472838;0.991280366876552
"2170";"ENSMUSG00000019851";183.470411854049;-0.774360437821735;0.262118466356468;0.0031344177142296;0.0705585995336716
"2171";"ENSMUSG00000019852";5732.80425829734;0.073569576867389;0.0770959740629465;0.339952229587891;0.81417676837657
"2172";"ENSMUSG00000019853";89.127121585657;0.0155271907980018;0.203695872956478;0.939238246499714;0.993985177387452
"2173";"ENSMUSG00000019854";1113.31375219567;-0.0765620602111968;0.0999118457661164;0.443500123718323;0.871999705722564
"2174";"ENSMUSG00000019856";918.41966431226;-0.122366042905217;0.12896924302497;0.342722242797022;0.8160879464688
"2175";"ENSMUSG00000019857";359.468002469972;-0.0232041776397266;0.148497372660044;0.875828200125585;0.988783586134346
"2176";"ENSMUSG00000019861";1969.72344499171;0.158084792057103;0.070321460806546;0.0245742420919456;0.235802027982936
"2177";"ENSMUSG00000019863";360.600739220281;-0.0544433346598457;0.0853658937184396;0.523627005943721;0.911035140016777
"2178";"ENSMUSG00000019864";388.491347122263;0.0414010694950394;0.097144456056541;0.66997635067435;0.955464826618428
"2179";"ENSMUSG00000019865";88.9343624052537;-0.215151291336333;0.187859915971097;0.25209520116339;0.740244716611053
"2180";"ENSMUSG00000019866";55.4921493898274;-0.460630981891266;0.28990596251;0.112083440043788;0.527649719357815
"2181";"ENSMUSG00000019867";0.669256577359108;0.598589680656737;1.62017540069696;0.711785031281872;NA
"2182";"ENSMUSG00000019868";1140.84002691354;0.134682416346657;0.119717914489649;0.26058987476696;0.748363288233716
"2183";"ENSMUSG00000019872";701.5847618869;-0.0586404058568184;0.113786139624513;0.606304051720924;0.937311709494209
"2184";"ENSMUSG00000019873";1936.59554734653;-0.0279885011154741;0.167303414467117;0.867140400552632;0.988520754202286
"2185";"ENSMUSG00000019874";319.066700927482;-0.262318346247447;0.112900836083289;0.0201555142362038;0.211771778098304
"2186";"ENSMUSG00000019876";288.226249273866;0.247918341044368;0.15592154930054;0.111830355886227;0.527024219516493
"2187";"ENSMUSG00000019877";32941.4401385202;0.065633897369921;0.0660535060838621;0.320394538540352;0.801665471336876
"2188";"ENSMUSG00000019878";901.361978515691;-0.0598375047794599;0.105619384333254;0.571027400574726;0.925379955316366
"2189";"ENSMUSG00000019880";174.556663008854;0.0354571882100998;0.308356736646972;0.908454983723074;0.991280366876552
"2190";"ENSMUSG00000019883";1077.9148891336;-0.0106818196763596;0.144865831119822;0.941220492694875;0.994107516976051
"2191";"ENSMUSG00000019888";323.589118619889;-0.00184215571783114;0.122767869948026;0.988028036556933;0.998825876142767
"2192";"ENSMUSG00000019889";1477.09603503247;-0.465652595237962;0.151160004195142;0.00206634063505001;0.0552368130735319
"2193";"ENSMUSG00000019890";498.725539616265;0.291241665442559;0.219076983390258;0.183714948539757;0.657608764562805
"2194";"ENSMUSG00000019891";296.451458636695;0.33182141273118;0.0987231678612776;0.000776242480653568;0.0318041778989275
"2195";"ENSMUSG00000019892";100.071905250788;-1.02768460241419;0.270359154985892;0.000144006937888412;0.0142628728609548
"2196";"ENSMUSG00000019893";0.0777950681693703;-0.501720354395966;3.14191105746414;0.873128142601389;NA
"2197";"ENSMUSG00000019894";2471.81287342745;0.0100606724519579;0.071721831274699;0.888443899544176;0.989024585090748
"2198";"ENSMUSG00000019897";553.564826366047;-0.239619966123712;0.130634831665603;0.0666134555045128;0.408581166746113
"2199";"ENSMUSG00000019899";603.176383500826;-0.0960627365872806;0.169526687515804;0.570950237295593;0.925379955316366
"2200";"ENSMUSG00000019900";0;NA;NA;NA;NA
"2201";"ENSMUSG00000019905";0;NA;NA;NA;NA
"2202";"ENSMUSG00000019906";838.162555618958;0.0311248409596761;0.105555103263176;0.768094582085616;0.972558307586772
"2203";"ENSMUSG00000019907";3651.62609869192;0.00617681617042896;0.0798482724878756;0.93833961345834;0.993985177387452
"2204";"ENSMUSG00000019909";0;NA;NA;NA;NA
"2205";"ENSMUSG00000019913";19.1401842349985;-0.0638081036903952;0.615055736754213;0.917372816018796;0.992108623041115
"2206";"ENSMUSG00000019916";1388.90367907545;-0.03072293996801;0.15081000456472;0.838572696505184;0.984606938922093
"2207";"ENSMUSG00000019917";221.765567498484;-0.606362929383706;0.136449024574462;8.83513826576984e-06;0.00379480464949346
"2208";"ENSMUSG00000019920";1081.39818405028;-0.0752858936352406;0.14144798372405;0.594551856930537;0.931816093176114
"2209";"ENSMUSG00000019923";30542.9298884369;0.0604660179607;0.0857449711191892;0.480695474015797;0.889842270911118
"2210";"ENSMUSG00000019927";1407.07792286581;0.0502998357285134;0.0965809550513204;0.6025026814237;0.935909914203738
"2211";"ENSMUSG00000019929";494.709855840026;-1.63746180132791;0.380028083346881;1.64148972412729e-05;0.0053305858893141
"2212";"ENSMUSG00000019932";1.54759544023712;-0.255706198277098;1.10492047942414;0.816984661706003;NA
"2213";"ENSMUSG00000019933";2.03895352908429;0.465634235301551;1.20111504884304;0.698261513812893;NA
"2214";"ENSMUSG00000019935";252.424620987444;0.266581676946403;0.236053732937473;0.258760231464053;0.746441753405764
"2215";"ENSMUSG00000019936";184.878185751744;1.20763724199171;0.352996129769533;0.000623669772564325;0.027971031027335
"2216";"ENSMUSG00000019942";12.6103795611076;-1.85012327463577;0.658005724485031;0.0049278445511165;0.0932197217350366
"2217";"ENSMUSG00000019943";24951.9703087164;0.57097922982957;0.20336055201672;0.00498937846345365;0.0936763819433868
"2218";"ENSMUSG00000019944";116.359524738752;-0.398163246307488;0.236290583596803;0.0919774568752977;0.477671738099584
"2219";"ENSMUSG00000019945";59.0306827474936;-0.557170339678991;0.215561323617253;0.00974519769804623;0.140075235108966
"2220";"ENSMUSG00000019947";1782.98781709137;-0.233139059993033;0.158449999767204;0.141190256637984;0.589836303876388
"2221";"ENSMUSG00000019948";564.463306947144;-0.054486390407571;0.07776042718647;0.483492992728293;0.891298237136534
"2222";"ENSMUSG00000019951";3132.66028355052;0.00482536062772698;0.0848791138753469;0.954664843579999;0.994533605366349
"2223";"ENSMUSG00000019952";195.451240149962;-0.0685375479774127;0.125299347141164;0.584385283833721;0.929425048756602
"2224";"ENSMUSG00000019960";981.657844005092;0.15071615870651;0.105159032443447;0.151794622018251;0.608603185224793
"2225";"ENSMUSG00000019961";1120.41022637076;-0.030160181031858;0.087954104289489;0.731667544510199;0.966648588923637
"2226";"ENSMUSG00000019966";2073.89954368218;0.0199199649214968;0.187728978645215;0.915494895367144;0.991632606594219
"2227";"ENSMUSG00000019969";1718.76340189891;0.0308896922693169;0.0985398634908444;0.753920516235504;0.969615859725148
"2228";"ENSMUSG00000019970";4198.94280609776;-0.00804597157902064;0.312726167506839;0.979473900902043;0.99832526885738
"2229";"ENSMUSG00000019971";706.718188807092;-0.108255647103438;0.136371027225625;0.427293403825462;0.862091190209978
"2230";"ENSMUSG00000019975";309.311467938014;-0.0769971798979606;0.11716527580521;0.511073393254881;0.905271012537131
"2231";"ENSMUSG00000019977";1303.13057230241;-0.0461100739910693;0.104918942816074;0.660311719955872;0.954048618647058
"2232";"ENSMUSG00000019978";3112.55338934491;0.167928211474607;0.0803230555744995;0.036558539558452;0.291802708100598
"2233";"ENSMUSG00000019979";607.039808090386;-0.345067251013979;0.155002042078756;0.0260000515426361;0.241876341565871
"2234";"ENSMUSG00000019982";66.6541241298498;1.57955886941987;0.995398776546458;0.112544272577016;0.528542143521842
"2235";"ENSMUSG00000019984";1174.83430946025;-0.0260450358068742;0.145689784026508;0.858117908224247;0.987837089224112
"2236";"ENSMUSG00000019986";12127.1991434819;-0.108648856491852;0.122157856498073;0.373780849194319;0.836902575519864
"2237";"ENSMUSG00000019987";4.71687099965865;0.0213393108766949;0.804963200983796;0.978850818728403;0.998243252730571
"2238";"ENSMUSG00000019988";147.297956073908;0.205355272976181;0.272229510878917;0.450641420676084;0.874858002034042
"2239";"ENSMUSG00000019989";23.665143929133;-0.0261178129655313;0.341823212071016;0.93909500557732;0.993985177387452
"2240";"ENSMUSG00000019990";3349.95054989642;1.01822985567022;0.322635499788723;0.00159962087384942;0.0483159787002813
"2241";"ENSMUSG00000019992";7.44156566053174;0.417779010394481;0.51618894295074;0.418312194419192;0.85950909984624
"2242";"ENSMUSG00000019996";3547.54217576766;-0.189173383612694;0.128615611994317;0.141333557387951;0.589836303876388
"2243";"ENSMUSG00000019997";599.308614927496;0.909223235800791;0.480767929774401;0.0585990594033191;0.382826808030481
"2244";"ENSMUSG00000019998";3811.04249306318;0.00414631354517132;0.103504012954899;0.968045732253306;0.996048228644838
"2245";"ENSMUSG00000020000";380.135308512989;-0.401080970129706;0.175715226762413;0.0224561577601354;0.224766656667657
"2246";"ENSMUSG00000020003";876.747212654885;0.0399335425765383;0.0812323136698725;0.62300443113155;0.943517145416964
"2247";"ENSMUSG00000020007";42.954443363463;0.909830160917153;0.352784439863349;0.00990875261657079;0.141498278407317
"2248";"ENSMUSG00000020009";478.353120736227;0.0710757414368195;0.104014451576542;0.494401097474191;0.895886502720745
"2249";"ENSMUSG00000020010";0.0777950681693703;-0.501720354395966;3.14191105746414;0.873128142601389;NA
"2250";"ENSMUSG00000020014";293.646229922646;-0.471890262033012;0.281650189821744;0.0938463552524165;0.482606945954949
"2251";"ENSMUSG00000020015";7430.57664990318;0.452077495076388;0.129728273493274;0.000492499234464174;0.0243280748607429
"2252";"ENSMUSG00000020017";52.6761469470083;0.0787425515861407;0.186765414391613;0.673308200194964;0.956536941078976
"2253";"ENSMUSG00000020018";117.964528854644;0.0938033891454043;0.132953430164266;0.480476933936227;0.889719484002711
"2254";"ENSMUSG00000020019";221.317908573146;-0.0639885495133474;0.157039937469986;0.683665226255754;0.957109484881119
"2255";"ENSMUSG00000020020";2.35368738467563;-0.888450513416784;0.923633136942443;0.336095596670943;NA
"2256";"ENSMUSG00000020021";716.453476232813;0.0970866369787293;0.28368549968289;0.732175294284965;0.966648588923637
"2257";"ENSMUSG00000020022";1946.13062689463;-0.0358461407754007;0.0590998524711636;0.544159416102688;0.918419588140205
"2258";"ENSMUSG00000020023";2916.34194899945;0.117131210832492;0.196794061674465;0.551711877901208;0.920384537007771
"2259";"ENSMUSG00000020024";948.82813855565;0.140238145149331;0.0958289022391158;0.143351881428642;0.594001457559595
"2260";"ENSMUSG00000020027";455.728700882134;-0.0788103111409623;0.167455822276379;0.637902517130344;0.947392514012252
"2261";"ENSMUSG00000020029";4609.82594848999;-0.125248450256898;0.144059537705758;0.384616662121844;0.843501474108136
"2262";"ENSMUSG00000020032";1857.44338606386;-0.0108815854865313;0.206743065729614;0.958024023720376;0.994533605366349
"2263";"ENSMUSG00000020034";815.571781816305;-0.080647391957749;0.0817651265918741;0.323971234981741;0.805038908408646
"2264";"ENSMUSG00000020037";578.720379009878;-0.256331093584704;0.246571083869538;0.298533703817574;0.782274234274551
"2265";"ENSMUSG00000020038";841.361422604581;0.570491606248474;0.196650905793601;0.0037192964293289;0.0783913247412399
"2266";"ENSMUSG00000020042";1043.92091968824;-0.0467702480151921;0.150665621573816;0.756238429010103;0.969748335285596
"2267";"ENSMUSG00000020044";4560.16827241776;-0.178932779969381;0.111947376906675;0.10996174758993;0.521534594195767
"2268";"ENSMUSG00000020048";10576.1983635378;-0.11671261220627;0.143212967115407;0.415096115983375;0.858083872437163
"2269";"ENSMUSG00000020051";2.90993678416124;-0.144565849618402;0.823148290678438;0.860588149017536;NA
"2270";"ENSMUSG00000020052";92.5320421560674;-0.18180698024739;0.169903214077229;0.284591383170554;0.770629168511248
"2271";"ENSMUSG00000020053";228.467958137029;0.14090395076695;0.183485496722367;0.442528989268131;0.87145915436191
"2272";"ENSMUSG00000020056";308.443852502514;0.0716783973520544;0.10321267131615;0.487385725478628;0.892691685918117
"2273";"ENSMUSG00000020057";34.6427629198445;-0.639514271861129;0.313567560190076;0.0414023029508446;0.314070968300359
"2274";"ENSMUSG00000020059";23.9132187672833;0.246786943410862;0.327493607009887;0.451111891560373;0.875270870812426
"2275";"ENSMUSG00000020061";62.9766554917958;-1.31256198700861;0.660602791979755;0.0469317515474703;0.338397081456284
"2276";"ENSMUSG00000020062";7.39465639175198;-1.0668758396212;0.628094979524843;0.0893964654428394;0.471471360720275
"2277";"ENSMUSG00000020063";575.093058261314;-0.111874435835564;0.140667495996931;0.426432496846197;0.861882006567887
"2278";"ENSMUSG00000020064";1032.27155067389;-0.108165159484028;0.133647883226496;0.418325706713025;0.85950909984624
"2279";"ENSMUSG00000020067";58.8374993500225;0.158933771248494;0.188942910632544;0.400250738562979;0.852209440437154
"2280";"ENSMUSG00000020069";1110.16763435365;-0.0810822574291908;0.0872897090076517;0.352947760673557;0.824579260747601
"2281";"ENSMUSG00000020070";1778.0808609425;-0.0343478244635219;0.172704803555667;0.842355286953106;0.984925301489016
"2282";"ENSMUSG00000020072";23.5412560183866;0.0562418671705194;0.375112739117379;0.880817288865611;0.989024585090748
